File,Pattern,Severity,Description,Fix,Match,Line
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-16"",547
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white/70 w-6">{brushSize}</span>",549
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center gap-2">",539
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white/70">Opacity:</span>",554
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-16"",547
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white/70 w-8">{(opacity * 100).toFixed(0)}%</span>",564
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex gap-1 ml-4">",568
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="px-3 py-2 text-sm text-white/70 hover:text-white hover:bg-white/255 rounded transition-colors"",571
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="px-3 py-2 text-sm text-red-400 hover:text-red-300 hover:bg-red-500/10 rounded transition-colors"",578
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="px-3 py-2 text-sm text-white/70 hover:text-white hover:bg-white/255 rounded transition-colors"",571
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="absolute inset-0 bg-black/50 flex items-center justify-center z-20">",595
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="p-6 max-w-sm w-full mx-4"",597
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-full px-3 py-2 bg-white/255 border border-white/300 rounded text-white placeholder-white/50 focus:outline-none focus:border-white/300"",604
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="relative overflow-hidden bg-black/20"",620
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="absolute inset-0 cursor-crosshair"",627
"src/components/interactive/GlassWhiteboard.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="absolute inset-0 pointer-events-none"",638
"src/components/interactive/PageTransitionDemo.tsx","Hard-coded Colors","LOW","Hard-coded rgba values instead of tokens","Use CSS variables or Tailwind classes","rgba(255,255,255,0.06)",38
"src/components/interactive/PageTransitionDemo.tsx","Hard-coded Colors","LOW","Hard-coded rgba values instead of tokens","Use CSS variables or Tailwind classes","rgba(255,255,255,0.15)",40
"src/components/interactive/PageTransitionDemo.tsx","Hard-coded Colors","LOW","Hard-coded rgba values instead of tokens","Use CSS variables or Tailwind classes","rgba(255,255,255,0.18)",60
"src/components/interactive/PageTransitionDemo.tsx","Hard-coded Colors","LOW","Hard-coded rgba values instead of tokens","Use CSS variables or Tailwind classes","rgba(255,255,255,0.08)",60
"src/components/interactive/ThemedGlassComponents.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/interactive/ThemedGlassComponents.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
"src/components/interactive/ThemedGlassComponents.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: ''",22
"src/components/interactive/ThemedGlassComponents.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",37
"src/components/interactive/ThemedGlassComponents.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: {",16
"src/components/interactive/ThemedGlassComponents.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className prop',",18
"src/components/interactive/ThemedGlassComponents.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: ''",22
"src/components/interactive/ThemedGlassComponents.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",37
"src/components/interactive/ThemedGlassComponents.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className?: string;",44
"src/components/interactive/ThemedGlassComponents.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",60
"src/components/interactive/ThemedGlassComponents.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={className}",106
"src/components/interactive/ThemedGlassComponents.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={className}",106
"src/components/interactive/ThemedGlassComponents.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className?: string;",44
"src/components/interactive/ThemedGlassComponents.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",60
"src/components/interactive/ThemedGlassComponents.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={className}",106
"src/components/interactive/ThemedGlassComponents.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={className}",106
"src/components/layout/Box.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/layout/Box.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
"src/components/layout/Box.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: ''",22
"src/components/layout/Box.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",37
"src/components/layout/Box.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: {",16
"src/components/layout/Box.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className prop',",18
"src/components/layout/Box.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: ''",22
"src/components/layout/Box.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",37
"src/components/layout/Box.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className, children, ...props }, ref) => {",10
"src/components/layout/Box.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: cn(className),",12
"src/components/layout/Box.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className, children, ...props }, ref) => {",10
"src/components/layout/Box.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: cn(className),",12
"src/components/layout/GlassAppShell.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/layout/GlassAppShell.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
"src/components/layout/GlassAppShell.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: ''",22
"src/components/layout/GlassAppShell.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassAppShell.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: {",16
"src/components/layout/GlassAppShell.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className prop',",18
"src/components/layout/GlassAppShell.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: ''",22
"src/components/layout/GlassAppShell.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className?: string;",103
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className?: string;",103
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",157
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",227
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",103
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-col flex-1 overflow-hidden">",239
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn('glass-foundation-complete', ",244
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center justify-center h-full">",250
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",227
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="h-full">",267
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex-shrink-0 border-t border-border/20">",279
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",157
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn('glass-foundation-complete', ",244
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",103
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-sm text-muted-foreground">",326
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center space-x-2">",329
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center">",333
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="mx-2">/</span>}",334
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="hover:text-foreground transition-colors"",338
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={isLast ? 'text-foreground font-medium' : ''}>",343
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",227
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="space-y-2">",363
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-3xl font-bold text-foreground">",364
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",227
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex-shrink-0">",379
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",157
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-full">",410
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-col sm:flex-row sm:items-center sm:justify-between gap-4">",413
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="space-y-1">",414
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-xl font-semibold text-foreground">",416
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-muted-foreground">",421
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex-shrink-0">",379
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-full">",410
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn('glass-foundation-complete', 'p-6 w-full', className)}",454
"src/components/layout/GlassAppShell.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn('w-full', className)}",465
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className?: string;",103
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className?: string;",103
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",157
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",227
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",103
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-col flex-1 overflow-hidden">",239
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn('glass-foundation-complete', ",244
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center justify-center h-full">",250
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",227
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="h-full">",267
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex-shrink-0 border-t border-border/20">",279
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",157
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn('glass-foundation-complete', ",244
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",103
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-muted-foreground">",326
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center space-x-2">",329
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center">",333
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="mx-2">/</span>}",334
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="hover:text-foreground transition-colors"",338
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={isLast ? 'text-foreground font-medium' : ''}>",343
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",227
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="space-y-2">",363
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-3xl font-bold text-foreground">",364
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",227
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex-shrink-0">",379
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",157
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-full">",410
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-col sm:flex-row sm:items-center sm:justify-between gap-4">",413
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="space-y-1">",414
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-xl font-semibold text-foreground">",416
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-muted-foreground">",421
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex-shrink-0">",379
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-full">",410
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn('glass-foundation-complete', 'p-6 w-full', className)}",454
"src/components/layout/GlassAppShell.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn('w-full', className)}",465
"src/components/layout/GlassBox.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/layout/GlassBox.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
"src/components/layout/GlassBox.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: ''",22
"src/components/layout/GlassBox.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassBox.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: {",16
"src/components/layout/GlassBox.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className prop',",18
"src/components/layout/GlassBox.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: ''",22
"src/components/layout/GlassBox.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassBox.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className?: string;",149
"src/components/layout/GlassBox.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",339
"src/components/layout/GlassBox.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={className}",349
"src/components/layout/GlassBox.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className, ...rest } = props;",398
"src/components/layout/GlassBox.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={`glass-box ${className || ''}`}",407
"src/components/layout/GlassBox.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className?: string;",149
"src/components/layout/GlassBox.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",339
"src/components/layout/GlassBox.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={className}",349
"src/components/layout/GlassBox.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className, ...rest } = props;",398
"src/components/layout/GlassBox.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={`glass-box ${className || ''}`}",407
"src/components/layout/GlassContainer.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: {",16
"src/components/layout/GlassContainer.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className prop',",18
"src/components/layout/GlassContainer.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: ''",22
"src/components/layout/GlassContainer.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassContainer.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: {",16
"src/components/layout/GlassContainer.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className prop',",18
"src/components/layout/GlassContainer.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: ''",22
"src/components/layout/GlassContainer.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",37
"src/components/layout/GlassContainer.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",63
"src/components/layout/GlassContainer.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn('glass-foundation-complete', ",140
"src/components/layout/GlassContainer.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",63
"src/components/layout/GlassContainer.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",140
"src/components/layout/GlassContainer.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",63
"src/components/layout/GlassContainer.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",63
